"全国～人口20万以上の市 コード","全国～人口20万以上の市 補助コード","全国～人口20万以上の市","時間軸（年次） コード","時間軸（年次） 補助コード","時間軸（年次）","国籍総数か日本人 コード","国籍総数か日本人 補助コード","国籍総数か日本人","男女 コード","男女 補助コード","男女","配偶関係 コード","配偶関係 補助コード","配偶関係","/年齢","総数","15歳","16歳","17歳","18歳","19歳","20歳","21歳","22歳","23歳","24歳","25歳","26歳","27歳","28歳","29歳","30歳","31歳","32歳","33歳","34歳","35歳","36歳","37歳","38歳","39歳","40歳","41歳","42歳","43歳","44歳","45歳","46歳","47歳","48歳","49歳","50歳","51歳","52歳","53歳","54歳","55歳","56歳","57歳","58歳","59歳","60歳","61歳","62歳","63歳","64歳","65歳","66歳","67歳","68歳","69歳","70歳","71歳","72歳","73歳","74歳","75歳","76歳","77歳","78歳","79歳","80歳","81歳","82歳","83歳","84歳","85歳","86歳","87歳","88歳","89歳","90歳","91歳","92歳","93歳","94歳","95歳","96歳","97歳","98歳","99歳","100歳以上","（再掲）15～64歳","（再掲）65歳以上","（再掲）75歳以上","（再掲）85歳以上","（再掲）20～69歳"
"28100","","神戸市","2020000000","","2020年","0","","国籍総数","0","","総数","2","","有配偶","","58.29571","0.00000","0.02375","0.08469","0.32000","0.61315","1.37853","2.20211","3.54730","6.78992","11.02044","15.53775","22.52492","29.78317","36.91915","42.66371","48.03291","52.45811","56.82994","60.40620","61.62658","64.02431","66.03438","66.99903","69.19984","70.13626","70.19107","70.48093","71.13436","70.99946","70.63053","71.19328","70.87764","70.90228","70.30099","70.17167","69.99904","70.34213","70.76094","71.20292","70.80702","71.96962","72.60487","72.68276","72.70721","74.06233","74.03519","75.15152","75.31138","75.89635","76.06321","75.05448","75.65212","75.14622","75.06385","74.32261","74.08453","73.34713","72.43492","72.20530","71.93745","70.31960","69.79137","67.93647","66.40451","63.88103","62.42114","60.09786","56.57412","54.64714","51.50238","47.28980","44.49649","40.58572","37.95702","34.44134","31.19266","26.93887","23.35684","20.53872","17.57188","14.03092","11.20401","10.40936","7.37952","7.14286","4.37853","55.55699","63.82660","54.20863","34.32019","62.11572"
"28100","","神戸市","2020000000","","2020年","0","","国籍総数","0","","総数","3","","死別","","8.44664","0.00000","0.00000","0.00000","0.01455","0.02819","0.02110","0.05701","0.03672","0.03229","0.04946","0.04309","0.06875","0.02602","0.01702","0.05109","0.04887","0.04720","0.06085","0.05170","0.06404","0.12429","0.15149","0.12949","0.14914","0.17663","0.22731","0.27245","0.26717","0.29017","0.37242","0.39376","0.47921","0.63779","0.75475","0.88169","0.93141","1.08092","1.20361","1.33772","1.59490","1.77761","2.02250","2.17795","2.66597","3.04480","3.36415","3.53147","4.09581","4.80405","5.54640","6.12591","6.02280","6.96819","8.32473","8.82517","9.95644","10.92113","12.55071","13.67341","14.69108","16.86132","18.87534","20.97655","23.07738","26.39754","27.85571","30.85409","34.89611","36.94629","40.71088","44.63511","47.83372","51.66565","54.59112","58.36762","61.72716","65.69343","69.19605","71.49270","74.89731","79.13199","82.60870","83.04094","87.95181","87.32719","89.83051","0.98744","23.51059","36.52649","58.21195","1.75462"
"28100","","神戸市","2020000000","","2020年","0","","国籍総数","0","","総数","4","","離別","","5.65139","0.00000","0.00000","0.00000","0.03636","0.05638","0.06330","0.07839","0.19830","0.41176","0.49456","0.63771","0.95394","1.13617","1.52340","1.71166","1.94673","2.13954","2.47186","2.76219","2.97424","3.31446","3.46440","4.05957","3.91000","4.01211","4.49100","4.82706","5.08739","5.55615","6.01045","5.98319","6.78198","6.74814","7.56115","7.63669","8.14387","8.84042","8.95906","8.97818","9.33333","9.69512","9.68582","9.58411","10.09467","9.36173","9.85983","9.28322","9.37126","8.59470","8.57892","8.79540","8.49997","8.60580","8.11824","8.09822","7.98430","7.87829","7.81778","7.43013","7.10908","6.88859","6.12033","6.24147","5.68530","5.40150","5.26980","4.84875","4.84547","4.48291","4.01246","3.87605","3.61827","3.45333","3.30728","2.96199","2.85201","2.69161","3.58251","3.21736","3.33181","2.55648","2.67559","2.69006","2.56024","3.45622","2.25989","5.29118","6.37884","4.80286","3.29901","6.05323"
"28100","","神戸市","2020000000","","2020年","0","","国籍総数","1","","男","1","","未婚","","30.06839","100.00000","100.00000","99.96978","99.67860","99.48276","98.74416","98.06383","96.99891","94.11866","89.91777","86.63162","79.82179","72.46377","64.55489","59.65428","53.61069","48.79934","44.56417","39.69573","37.82499","36.03486","33.74862","31.99190","29.72898","28.55816","27.51233","27.27047","25.18846","25.61017","25.52678","24.53331","24.30802","24.12577","23.73637","23.88883","23.31054","21.96066","21.36445","20.59692","19.96981","18.89140","17.29127","17.81318","16.74080","15.58195","14.90100","14.19105","13.44495","12.86911","11.54948","11.96406","12.49681","11.03973","10.54575","10.55538","9.37017","8.82405","7.89230","6.66538","6.11383","5.83884","4.47086","4.16493","3.91493","2.85245","3.68003","2.90370","2.48526","2.62985","2.61054","1.98939","1.94391","2.20788","1.56815","1.31512","1.50659","1.55159","1.16167","1.79063","1.63934","0.74257","0.39370","1.16959","1.01010","5.00000","2.40964","40.65712","6.52046","3.18866","1.73009","32.40874"
"28100","","神戸市","2020000000","","2020年","0","","国籍総数","1","","男","2","","有配偶","","62.83851","0.00000","0.00000","0.03022","0.27757","0.44540","1.19743","1.89079","2.79894","5.55267","9.70683","12.99287","19.65844","26.80218","34.40743","39.18720","45.29004","49.68750","53.90801","58.50063","60.16937","61.61220","63.85659","65.56381","67.92035","69.05425","69.59231","69.33781","71.25763","70.38256","70.66506","71.39651","71.00852","71.29109","70.57373","70.66128","70.55511","71.51737","71.78160","72.79983","72.90694","73.52941","74.38330","74.08882","74.82085","75.96360","75.98354","77.54439","77.19253","78.38209","79.75260","78.43389","77.69977","79.09826","79.02388","79.10577","80.20823","80.30871","80.75500","81.97557","82.48607","82.60938","83.49916","83.60496","83.58169","83.57228","82.80926","82.05557","81.02359","79.92549","78.97460","78.59416","76.67304","74.45652","72.85887","72.43298","69.42875","65.94259","60.40658","59.22865","55.91985","48.26733","41.73228","39.18129","35.35354","43.33333","24.09639","55.24987","79.71465","79.46419","70.81207","62.50707"
"28100","","神戸市","2020000000","","2020年","0","","国籍総数","1","","男","3","","死別","","2.98942","0.00000","0.00000","0.00000","0.01461","0.01437","0.01460","0.01513","0.03110","0.00000","0.01788","0.01878","0.05569","0.00000","0.01820","0.01839","0.00000","0.01645","0.01608","0.03137","0.02971","0.00000","0.12458","0.04051","0.02765","0.03979","0.14282","0.21121","0.17949","0.20434","0.20852","0.25502","0.21071","0.31444","0.37933","0.41392","0.52293","0.56048","0.53860","0.57942","0.68625","0.63348","1.01992","0.84480","0.98839","1.35221","1.49139","1.33783","1.64842","1.81294","2.18750","2.75995","2.62956","2.89079","3.49602","3.39937","4.15421","4.60385","5.07957","5.42464","5.75916","6.32672","7.36529","7.59159","8.53427","9.91637","9.53697","12.07437","13.12131","14.15735","15.59266","17.10875","19.40727","21.43342","22.83876","24.58270","27.99749","31.26455","36.88287","37.87879","41.16576","49.50495","57.48031","58.47953","63.63636","51.66667","73.49398","0.42022","8.70297","13.91869","25.61598","0.74119"
"28100","","神戸市","2020000000","","2020年","0","","国籍総数","1","","男","4","","離別","","4.10368","0.00000","0.00000","0.00000","0.02922","0.05747","0.04381","0.03025","0.17105","0.32866","0.35753","0.35674","0.46408","0.73405","1.01948","1.14013","1.09927","1.49671","1.51174","1.77227","1.97593","2.35294","2.27021","2.40378","2.32301","2.34779","2.75253","3.18052","3.37442","3.80293","3.59965","3.81516","4.47275","4.26870","5.31057","5.03597","5.61142","5.96148","6.31534","6.02383","6.43700","6.94570","7.30550","7.25320","7.44996","7.10224","7.62407","6.92673","7.71410","6.93586","6.51042","6.84211","7.17386","6.97121","6.93435","6.93948","6.26740","6.26338","6.27313","5.93440","5.64094","5.22506","4.66469","4.63853","3.96911","3.65890","3.97374","2.96637","3.36984","3.28731","2.82220","2.30769","1.97578","1.90217","2.73422","1.66920","1.06717","1.24127","1.54889","1.10193","1.27505","1.48515","0.39370","1.16959","0.00000","0.00000","0.00000","3.67278","5.06193","3.42846","1.84186","4.34299"
"28100","","神戸市","2020000000","","2020年","0","","国籍総数","2","","女","1","","未婚","","25.51529","100.00000","99.95152","99.85871","99.58001","99.12851","98.34464","97.30495","95.51844","91.58213","87.16733","81.36349","73.54777","66.14123","58.89404","52.05393","46.59019","42.19810","37.11400","34.18481","33.04657","29.36686","27.26473","25.88308","24.10256","23.06027","22.91545","21.82230","22.05224","20.94684","20.72204","20.55888","19.63383","19.58746","19.21565","18.99194","18.76820","17.73602","16.99076","16.60025","16.78388","14.51868","14.27977","13.58220","12.57262","11.68787","10.87126","10.15062","9.28931","8.80866","8.27879","8.29324","7.47842","7.73018","6.66598","7.15929","6.76497","7.01321","6.61170","6.71360","6.38475","6.00378","5.81347","5.39210","5.56334","5.38721","5.03578","5.16039","4.53325","4.80454","4.51681","5.55646","5.27582","5.46563","5.51400","5.63415","5.49547","5.97738","4.97611","5.85516","5.05481","5.39906","4.35244","4.53216","2.30088","1.60428","3.68000","35.92118","6.10548","5.29911","5.34534","28.00041"
"28100","","神戸市","2020000000","","2020年","0","","国籍総数","2","","女","2","","有配偶","","54.43771","0.00000","0.04848","0.14129","0.36206","0.77466","1.54681","2.47945","4.21712","7.87282","12.14439","17.69672","24.99600","32.33071","39.12418","45.66217","50.58140","54.99774","59.45166","62.10218","62.96600","66.21035","68.01106","68.32090","70.32967","71.11753","70.72886","71.52235","71.02716","71.55392","70.59975","71.01252","70.75850","70.56012","70.04979","69.73160","69.49600","69.28506","69.83057","69.78326","68.98319","70.60684","71.04524","71.45418","70.83196","72.35348","72.34895","73.06265","73.67655","73.71841","72.80974","72.03895","73.85357","71.66649","71.53862","70.08817","68.77569","67.32061","65.44026","63.69122","63.24941","60.49087","58.69929","55.35295","52.73315","49.56012","47.06571","43.80908","39.26335","37.43659","33.97359","28.05931","25.80526","21.59589","19.40586","16.12195","13.38790","10.69467","8.12102","6.11197","4.75030","3.20814","2.97240","3.21637","2.47788","1.33690","1.76000","55.83336","51.83444","37.60612","16.71590","61.76736"
"28100","","神戸市","2020000000","","2020年","0","","国籍総数","2","","女","3","","死別","","13.08121","0.00000","0.00000","0.00000","0.01448","0.04150","0.02714","0.09433","0.04175","0.06056","0.07648","0.06371","0.08001","0.04825","0.01598","0.07930","0.09428","0.07538","0.10101","0.06979","0.09559","0.23694","0.17590","0.21144","0.25641","0.30073","0.30321","0.32824","0.34343","0.36731","0.51854","0.51715","0.72363","0.92235","1.10053","1.30215","1.30095","1.54904","1.80978","2.01186","2.38407","2.77723","2.90172","3.34282","4.15434","4.56611","4.98498","5.44641","6.22272","7.42479","8.50844","9.12944","9.00325","10.55829","12.62325","13.62852","14.98660","16.38990","18.83167","20.86162","22.04757","25.28634","28.18904","31.72614","34.65229","38.38384","41.65257","44.78537","50.31315","52.46195","56.73770","61.54473","64.34654","68.61550","71.46826","74.65854","77.43350","80.03231","82.48408","84.02671","86.17540","88.49765","89.38429","89.18129","92.21239","93.04813","92.00000","1.49788","34.68725","51.38841","73.93679","2.65668"
"28100","","神戸市","2020000000","","2020年","0","","国籍総数","2","","女","4","","離別","","6.96580","0.00000","0.00000","0.00000","0.04345","0.05533","0.08141","0.12128","0.22269","0.48448","0.61181","0.87608","1.37622","1.47981","1.96580","2.20460","2.73413","2.72878","3.33333","3.64322","3.89185","4.18586","4.54831","5.58458","5.31136","5.52147","6.05248","6.32711","6.57717","7.13193","8.15967","7.91145","8.88405","8.93007","9.63403","9.97431","10.43486","11.42988","11.36889","11.60463","11.84885","12.09725","11.77327","11.62080","12.44108","11.39255","11.79481","11.34032","10.81142","10.04813","10.40303","10.53837","9.66476","10.04504","9.17214","9.12402","9.47274","9.27628","9.11637","8.73355","8.31826","8.21901","7.29820","7.52881","7.05121","6.66884","6.24593","6.24516","5.89025","5.29693","4.77191","4.83950","4.57238","4.32299","3.61188","3.58537","3.68313","3.29564","4.41879","4.00616","4.01949","2.89515","3.29087","3.07018","3.00885","4.01070","2.56000","6.74758","7.37283","5.70636","4.00197","7.57554"
"28100","","神戸市","2020000000","","2020年","1","","うち日本人","0","","総数","1","","未婚","","27.51605","100.00000","99.98396","99.92978","99.63854","99.34466","98.63808","97.78562","96.39042","92.85654","88.57441","83.86542","76.59287","68.93521","61.52893","55.91541","50.23753","45.73166","41.00623","37.20309","35.66542","32.95033","30.65763","29.03528","26.96531","25.84729","25.26329","24.56375","23.70628","23.27297","23.03133","22.45678","21.89852","21.74506","21.39509","21.36163","20.97230","19.76933","19.04100","18.47575","18.19427","16.56719","15.67665","15.56029","14.52997","13.47938","12.71088","12.01447","11.16071","10.69767","9.79868","9.97588","9.83926","9.23811","8.48659","8.74741","7.95538","7.81959","7.18083","6.64697","6.26993","5.92138","5.20846","4.85296","4.81730","4.31645","4.42738","4.20654","3.70502","3.91257","3.80122","4.17901","4.06687","4.29697","4.17666","4.23377","4.27333","4.72677","3.86803","4.77997","4.24942","4.32432","3.53535","3.89151","1.97869","2.09790","3.57654","38.14294","6.27053","4.46419","4.18359","29.97670"
"28100","","神戸市","2020000000","","2020年","1","","うち日本人","0","","総数","2","","有配偶","","58.35495","0.00000","0.01604","0.07022","0.31720","0.58332","1.28224","2.08195","3.38065","6.69488","10.85082","15.42914","22.39921","29.85954","36.90497","42.30599","47.77740","52.01709","56.45454","59.91751","61.25947","63.55267","65.70847","66.76911","68.97014","69.96494","70.06369","70.30461","70.98191","70.85925","70.59695","71.17598","70.87167","70.91570","70.25572","70.15082","69.99707","70.29918","70.83912","71.25761","70.85916","72.07076","72.66317","72.71054","72.70899","74.19453","74.15190","75.25351","75.49535","76.10219","76.23338","75.23656","75.80370","75.24572","75.16065","74.42547","74.23881","73.50076","72.52422","72.37099","72.01089","70.52864","69.94715","68.06134","66.58343","64.03806","62.54047","60.28164","56.66548","54.71308","51.65029","47.55288","44.58146","40.67964","37.99915","34.53429","31.20339","26.97717","23.35040","20.37178","17.50577","13.81381","11.27946","10.37736","7.45814","6.99301","4.43491","55.57445","63.91377","54.29365","34.38309","62.21066"
"28100","","神戸市","2020000000","","2020年","1","","うち日本人","0","","総数","3","","死別","","8.50338","0.00000","0.00000","0.00000","0.01475","0.01440","0.02173","0.05150","0.03816","0.03386","0.05225","0.04522","0.06299","0.02719","0.01770","0.05309","0.05090","0.04930","0.05520","0.05346","0.06621","0.11419","0.15593","0.12026","0.14731","0.16232","0.21442","0.27361","0.26816","0.29174","0.37045","0.37224","0.48323","0.63622","0.75649","0.87064","0.90209","1.08433","1.22961","1.33844","1.60480","1.74222","1.99695","2.16866","2.66817","3.01440","3.34978","3.52844","4.11570","4.71012","5.48030","6.14138","6.02168","6.95415","8.32041","8.80435","9.91864","10.90207","12.57824","13.68493","14.71023","16.81530","18.77863","20.95166","22.98417","26.36486","27.81417","30.81784","34.95834","36.92211","40.63601","44.43650","47.74721","51.61290","54.56470","58.32642","61.68111","65.59834","69.19795","71.66161","74.91917","79.27928","82.49158","83.25472","87.97565","87.64569","89.69957","0.98585","23.53259","36.52027","58.16415","1.75811"
"28100","","神戸市","2020000000","","2020年","1","","うち日本人","0","","総数","4","","離別","","5.62563","0.00000","0.00000","0.00000","0.02951","0.05761","0.05795","0.08092","0.19078","0.41473","0.52251","0.66022","0.94492","1.17807","1.54840","1.72551","1.93417","2.20196","2.48403","2.82594","3.00890","3.38281","3.47797","4.07536","3.91724","4.02545","4.45860","4.85803","5.04365","5.57604","6.00127","5.99500","6.74658","6.70302","7.59270","7.61692","8.12854","8.84716","8.89026","8.92820","9.34177","9.61983","9.66323","9.56052","10.09288","9.31169","9.78744","9.20358","9.22823","8.49001","8.48764","8.64617","8.33536","8.56201","8.03235","8.02277","7.88717","7.77759","7.71671","7.29711","7.00895","6.73468","6.06577","6.13404","5.61510","5.28063","5.21798","4.69399","4.67116","4.45224","3.91248","3.83161","3.60446","3.41049","3.25949","2.90553","2.84217","2.69772","3.58362","3.18665","3.32564","2.58258","2.69360","2.47642","2.58752","3.26340","2.28898","5.29675","6.28312","4.72189","3.26918","6.05452"
"28100","","神戸市","2020000000","","2020年","1","","うち日本人","1","","男","1","","未婚","","29.98160","100.00000","100.00000","99.96939","99.70331","99.50088","98.77939","98.18296","97.03130","94.24682","90.02655","86.77165","80.03114","72.31650","64.48315","60.04597","54.00599","49.51857","44.92174","40.22392","38.20466","36.53789","34.15398","32.26842","29.90747","28.75683","27.83327","27.42121","25.31847","25.66721","25.59784","24.60293","24.44163","24.11650","23.71702","23.92982","23.41935","21.95858","21.25297","20.55314","20.02242","18.90553","17.30467","17.84570","16.72540","15.57272","14.83769","14.14193","13.40599","12.88833","11.56553","11.94597","12.50814","11.08016","10.54986","10.63196","9.36451","8.80167","7.90017","6.59898","6.17581","5.78128","4.47213","4.18907","3.90947","2.86234","3.71019","2.90254","2.50643","2.60058","2.64412","1.95239","1.87278","2.22755","1.54409","1.32721","1.52381","1.56986","1.17532","1.82328","1.66976","0.74813","0.39683","1.17647","1.03093","5.08475","2.40964","40.63673","6.51371","3.18483","1.71923","32.31606"
"28100","","神戸市","2020000000","","2020年","1","","うち日本人","1","","男","2","","有配偶","","62.92570","0.00000","0.00000","0.03061","0.26702","0.44040","1.16034","1.78571","2.77509","5.40835","9.57527","12.85433","19.48229","26.91397","34.45665","38.80483","44.86705","48.91678","53.51315","57.91011","59.74265","61.03624","63.42678","65.26228","67.70107","68.85246","69.33014","69.15912","71.14160","70.31794","70.61861","71.39001","70.92558","71.32039","70.56152","70.56642","70.50478","71.45385","71.88915","72.81142","72.81771","73.55991","74.37508","74.03254","74.93078","76.01030","76.12038","77.65320","77.33718","78.47747","79.81676","78.62575","77.83713","79.18382","79.18286","79.12209","80.29572","80.46592","80.85007","82.10660","82.52193","82.73647","83.64590","83.58336","83.68999","83.64380","82.84914","82.09746","81.12682","79.95110","79.18056","78.76438","76.75170","74.60589","72.89720","72.69015","69.26984","66.01256","60.62684","58.76578","56.02968","47.88030","42.06349","38.82353","36.08247","42.37288","24.09639","55.25999","79.80940","79.53855","70.89596","62.59669"
"28100","","神戸市","2020000000","","2020年","1","","うち日本人","1","","男","3","","死別","","3.01230","0.00000","0.00000","0.00000","0.01483","0.00000","0.01507","0.00000","0.03227","0.00000","0.01896","0.01969","0.03893","0.00000","0.01893","0.01915","0.00000","0.01719","0.01665","0.03245","0.03064","0.00000","0.12808","0.04185","0.02847","0.02732","0.14649","0.21692","0.18373","0.20887","0.21332","0.22838","0.21457","0.30097","0.37692","0.42105","0.52431","0.57238","0.54992","0.57990","0.70057","0.63364","1.00229","0.83806","0.98163","1.35135","1.47194","1.33775","1.64128","1.80521","2.19094","2.74062","2.63192","2.86994","3.44990","3.39693","4.18414","4.59572","5.10415","5.44709","5.76295","6.35940","7.29180","7.64223","8.49108","9.96517","9.57298","12.09746","13.23907","14.24761","15.45974","17.03664","19.37359","21.31597","22.87688","24.40020","28.12698","31.16170","36.72870","38.42917","41.00186","49.87531","57.14286","58.82353","62.88660","52.54237","73.49398","0.42102","8.71960","13.93223","25.57717","0.74247"
"28100","","神戸市","2020000000","","2020年","1","","うち日本人","1","","男","4","","離別","","4.08040","0.00000","0.00000","0.00000","0.01483","0.05872","0.04521","0.03133","0.16134","0.34483","0.37922","0.35433","0.44764","0.76953","1.04127","1.13005","1.12696","1.54746","1.54845","1.83352","2.02206","2.42588","2.29116","2.42746","2.36299","2.36339","2.69011","3.20276","3.35620","3.80599","3.57023","3.77868","4.41822","4.26214","5.34454","5.08271","5.55156","6.01519","6.30796","6.05554","6.45930","6.90092","7.31796","7.28371","7.36219","7.06564","7.56998","6.86712","7.61555","6.82900","6.42677","6.68765","7.02280","6.86607","6.81738","6.84901","6.15562","6.13669","6.14562","5.84733","5.53931","5.12285","4.59016","4.58534","3.90947","3.52870","3.86769","2.90254","3.12768","3.20071","2.71558","2.24659","2.00194","1.85058","2.68184","1.58244","1.07937","1.25589","1.46915","0.98177","1.29870","1.49626","0.39683","1.17647","0.00000","0.00000","0.00000","3.68226","4.95728","3.34439","1.80764","4.34478"
"28100","","神戸市","2020000000","","2020年","1","","うち日本人","2","","女","1","","未婚","","25.42220","100.00000","99.96727","99.88859","99.57447","99.19423","98.50725","97.43376","95.81523","91.64155","87.34096","81.39535","73.63575","66.06335","58.93688","52.36842","46.73433","42.26593","37.48315","34.51659","33.31918","29.68367","27.47637","26.06410","24.35200","23.21208","22.95161","21.96283","22.30054","21.11216","20.74282","20.53969","19.58470","19.65827","19.25000","19.04201","18.76449","17.79963","17.02253","16.62866","16.60156","14.52052","14.24942","13.55987","12.58234","11.59202","10.87401","10.16197","9.20330","8.76955","8.24477","8.21725","7.49800","7.60998","6.65342","7.08085","6.73278","6.97183","6.57562","6.68879","6.34763","6.03338","5.80542","5.38724","5.54217","5.37646","4.96894","5.17458","4.55095","4.80435","4.53855","5.55556","5.34008","5.45734","5.57717","5.63484","5.55227","6.03983","4.96994","5.87624","5.10455","5.45886","4.38034","4.57227","2.14286","1.62162","3.73377","35.89734","6.08700","5.30536","5.37255","27.89333"
"28100","","神戸市","2020000000","","2020年","1","","うち日本人","2","","女","2","","有配偶","","54.47329","0.00000","0.03273","0.11141","0.36684","0.72095","1.39509","2.34429","3.92412","7.81919","11.93429","17.61753","24.90793","32.36132","39.05316","45.31250","50.48289","54.85445","59.10112","61.70274","62.66100","65.84401","67.78454","68.15385","70.09736","70.97253","70.72353","71.34727","70.84268","71.34779","70.57764","70.98479","70.82261","70.55959","69.97321","69.77544","69.53900","69.26030","69.88094","69.87605","69.15283","70.76737","71.16240","71.55340","70.73797","72.55744","72.45176","73.16397","73.88965","74.01158","73.08186","72.21117","74.01989","71.76496","71.58699","70.27212","68.98371","67.48826","65.51942","63.88392","63.33428","60.77022","58.84104","55.56948","52.92442","49.74608","47.20497","44.08619","39.40127","37.55854","34.10747","28.25728","25.91343","21.65642","19.43364","16.14173","13.49675","10.74110","8.09619","6.13625","4.73555","3.00633","2.99145","3.24484","2.50000","1.35135","1.78571","55.85762","51.91808","37.69535","16.76699","61.86688"
"28100","","神戸市","2020000000","","2020年","1","","うち日本人","2","","女","3","","死別","","13.16661","0.00000","0.00000","0.00000","0.01467","0.02827","0.02790","0.09710","0.04344","0.06344","0.08053","0.06692","0.08370","0.05028","0.01661","0.08224","0.09822","0.07868","0.08989","0.07215","0.09908","0.21816","0.18128","0.19231","0.25288","0.28458","0.27552","0.32520","0.34177","0.36653","0.51056","0.50074","0.72766","0.93123","1.10714","1.27671","1.24293","1.54494","1.84985","2.01289","2.39258","2.71251","2.86894","3.33333","4.16434","4.51381","4.97162","5.43599","6.27289","7.26690","8.37323","9.17710","8.99531","10.56406","12.64777","13.58627","14.89400","16.34585","18.86644","20.86631","22.09600","25.17330","28.09144","31.66287","34.55641","38.31972","41.58848","44.71532","50.28727","52.33419","56.67881","61.37566","64.21210","68.60108","71.42240","74.68012","77.28884","79.92165","82.48497","83.98336","86.16236","88.60759","89.31624","89.38053","92.32143","93.24324","91.88312","1.49448","34.71125","51.37172","73.88615","2.66261"
"28100","","神戸市","2020000000","","2020年","1","","うち日本人","2","","女","4","","離別","","6.93789","0.00000","0.00000","0.00000","0.04402","0.05655","0.06975","0.12484","0.21720","0.47581","0.64423","0.92019","1.37261","1.52505","1.99336","2.23684","2.68456","2.80094","3.32584","3.70851","3.92074","4.25416","4.55781","5.58974","5.29776","5.53081","6.04935","6.36469","6.51501","7.17353","8.16899","7.97478","8.86503","8.85092","9.66964","9.90583","10.45358","11.39513","11.24668","11.48240","11.85303","11.99960","11.71925","11.55340","12.51535","11.33674","11.70261","11.23807","10.63416","9.95196","10.30013","10.39448","9.48680","10.06101","9.11183","9.06076","9.38950","9.19405","9.03852","8.56097","8.22210","8.02311","7.26209","7.38041","6.97700","6.55774","6.23761","6.02391","5.76051","5.30292","4.67517","4.81151","4.53438","4.28517","3.56680","3.54331","3.66214","3.29742","4.44890","4.00416","3.99754","2.92722","3.31197","2.80236","3.03571","3.78378","2.59740","6.75057","7.28366","5.62758","3.97431","7.57717"
"28101","","神戸市東灘区","2020000000","","2020年","0","","国籍総数","0","","総数","1","","未婚","","26.91767","100.00000","100.00000","99.94980","99.82022","99.32157","99.53917","98.23209","98.27761","94.21053","91.72886","87.39496","77.60618","67.84053","58.16327","51.73445","44.94730","40.08811","35.86022","31.01777","30.08538","27.69750","23.76014","22.83289","21.95846","21.83860","20.71882","20.25964","19.83746","18.35994","17.82280","18.23821","18.77224","18.34701","16.31976","16.83828","16.97304","15.53809","14.82207","14.82680","17.33002","13.85971","13.49442","13.88673","12.38835","12.30833","11.30877","11.22951","10.44647","10.28807","8.68744","9.45751","9.73659","8.99495","7.90550","8.39219","7.98909","7.82638","7.06897","7.22101","6.12636","5.82804","4.90642","5.42963","4.77454","3.93082","3.96476","3.63771","2.65683","3.86905","3.48837","3.97456","3.64683","4.18367","2.76243","5.14905","3.54391","5.47703","5.18868","4.65839","3.70370","3.92157","2.73973","4.00000","3.94737","3.63636","2.38095","35.35970","6.13700","4.25364","4.04144","27.38670"
"28101","","神戸市東灘区","2020000000","","2020年","0","","国籍総数","0","","総数","2","","有配偶","","61.01688","0.00000","0.00000","0.05020","0.17978","0.63320","0.46083","1.58658","1.51976","5.49708","7.96020","12.21719","21.36422","31.42857","40.43367","47.30861","53.50279","58.20485","62.63441","67.15132","67.70467","69.31599","73.39946","73.54781","75.79483","75.24958","75.39112","76.23918","76.65312","76.70537","77.43819","77.14020","75.83037","75.32239","76.44042","76.13568","76.40931","76.57195","77.08129","76.69149","74.17081","77.05862","76.72862","76.45462","76.85437","76.54372","77.00127","77.37705","77.50325","76.40604","77.66761","77.53241","76.10536","76.54888","75.51113","75.44661","74.82463","73.92344","72.10345","71.84537","71.47415","69.93653","70.76378","69.26726","67.05570","65.46122","64.06545","62.36080","57.49077","57.88690","52.32558","49.92051","45.68138","41.12245","41.65746","35.77236","33.28197","28.09187","25.94340","22.36025","20.00000","15.68627","10.27397","11.00000","9.21053","9.09091","4.76190","59.47743","64.80634","55.33880","36.23225","66.10430"
"28101","","神戸市東灘区","2020000000","","2020年","0","","国籍総数","0","","総数","3","","死別","","7.28239","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.09066","0.05066","0.00000","0.06219","0.00000","0.12870","0.00000","0.00000","0.05981","0.12399","0.00000","0.05376","0.10770","0.00000","0.24085","0.09017","0.13405","0.04239","0.04160","0.21142","0.11802","0.18471","0.32656","0.24038","0.34119","0.47450","0.55686","0.93514","0.66626","0.67402","0.96735","0.88149","1.26254","1.32670","1.28770","1.71004","1.62917","2.64078","2.94240","2.66836","3.07377","3.46771","4.98400","5.42965","5.95295","5.59737","5.92015","8.76874","8.39219","9.62588","10.69720","13.13793","14.00438","14.93299","18.46509","18.71523","19.82077","22.28117","24.58071","27.43864","30.21529","35.27675","35.11905","41.24031","42.44833","47.69674","52.24490","52.59669","55.96206","60.55470","63.95760","66.03774","69.87578","73.70370","76.96078","86.30137","82.00000","84.21053","85.45455","90.47619","0.85850","23.09525","36.12906","56.82312","1.49909"
