"統計名：","人口動態調査 人口動態統計 確定数 死亡"
"表番号：","7"
"表題：","[中巻] 15歳以上の死亡数，年齢（５歳階級）・性・配偶関係別"
"実施年月：","2024年","-"

"***","調査又は集計していないもの"
"-","計数のない場合"
"…","計数不明の場合"
"・","統計項目のありえない場合"

"","","","","","","","","","/配偶関係 コード","00100","00160","00170","00180","00190","00200","00210","00220","00230","00240","00250","00260","00270"
"","","","","","","","","","/配偶関係 補助コード","-","-","-","-","-","-","-","-","-","-","-","-","-"
"表章項目 コード","表章項目 補助コード","表章項目","時間軸(年次) コード","時間軸(年次) 補助コード","時間軸(年次)","年齢(5歳階級) コード","年齢(5歳階級) 補助コード","年齢(5歳階級)","/配偶関係","総数","男_総数","男_有配偶","男_未婚","男_死別","男_離別","男_不詳","女_総数","女_有配偶","女_未婚","女_死別","女_離別","女_不詳"
"10100","","死亡数【人】","2016000000","","2016年","00320","","50～54歳","","19,487","12,531","5,047","4,729","143","2,590","22","6,956","4,011","1,505","262","1,170","8"
"10100","","死亡数【人】","2016000000","","2016年","00340","","55～59歳","","28,339","19,071","8,984","5,905","327","3,817","38","9,268","5,655","1,502","546","1,562","3"
"10100","","死亡数【人】","2016000000","","2016年","00350","","60～64歳","","48,237","33,474","17,648","8,726","1,046","5,984","70","14,763","9,176","1,807","1,396","2,373","11"
"10100","","死亡数【人】","2016000000","","2016年","00360","","65～69歳","","93,542","65,109","38,850","12,245","3,283","10,646","85","28,433","16,827","2,819","4,485","4,276","26"
"10100","","死亡数【人】","2016000000","","2016年","00370","","70～74歳","","107,849","72,548","49,290","8,107","5,942","9,144","65","35,301","18,955","2,613","9,538","4,183","12"
"10100","","死亡数【人】","2016000000","","2016年","00380","","75～79歳","","153,048","97,128","70,304","6,235","12,044","8,463","82","55,920","24,436","3,679","22,784","4,989","32"
"10100","","死亡数【人】","2016000000","","2016年","00400","","80～84歳","","223,824","128,016","93,159","4,394","24,150","6,261","52","95,808","28,798","5,666","55,248","6,061","35"
"10100","","死亡数【人】","2016000000","","2016年","00410","","85～89歳","","260,637","124,580","83,159","2,144","36,070","3,174","33","136,057","22,048","7,517","99,744","6,681","67"
"10100","","死亡数【人】","2016000000","","2016年","00420","","90～94歳","","209,447","70,786","37,955","782","30,953","1,080","16","138,661","8,167","6,493","118,194","5,759","48"
"10100","","死亡数【人】","2016000000","","2016年","00430","","95～99歳","","95,967","21,280","8,212","181","12,656","228","3","74,687","1,130","2,609","68,447","2,475","26"
"10100","","死亡数【人】","2016000000","","2016年","00440","","100歳以上","","26,431","4,016","809","20","3,155","32","-","22,415","62","702","21,075","563","13"
"10100","","死亡数【人】","2015000000","","2015年","00100","","総数","","1,286,440","664,376","418,568","65,192","126,570","53,617","429","622,064","144,024","41,727","395,245","40,784","284"
"10100","","死亡数【人】","2015000000","","2015年","00220","","15～19歳","","1,220","836","1","833","-","2","-","384","3","377","-","4","-"
"10100","","死亡数【人】","2015000000","","2015年","00230","","20～24歳","","2,101","1,515","38","1,457","1","18","1","586","17","556","-","12","1"
"10100","","死亡数【人】","2015000000","","2015年","00240","","25～29歳","","2,616","1,786","225","1,462","1","93","5","830","152","608","3","67","-"
"10100","","死亡数【人】","2015000000","","2015年","00250","","30～34歳","","3,550","2,325","531","1,550","4","237","3","1,225","434","629","8","153","1"
"10100","","死亡数【人】","2015000000","","2015年","00260","","35～39歳","","5,402","3,455","999","1,984","7","458","7","1,947","846","819","14","267","1"
"10100","","死亡数【人】","2015000000","","2015年","00280","","40～44歳","","9,770","6,214","2,020","3,133","44","1,007","10","3,556","1,697","1,189","35","633","2"
"10100","","死亡数【人】","2015000000","","2015年","00300","","45～49歳","","13,540","8,656","3,143","3,735","56","1,703","19","4,884","2,533","1,290","89","970","2"
"10100","","死亡数【人】","2015000000","","2015年","00320","","50～54歳","","19,717","12,838","5,360","4,505","174","2,775","24","6,879","4,066","1,353","256","1,199","5"
"10100","","死亡数【人】","2015000000","","2015年","00340","","55～59歳","","28,737","19,461","9,170","5,958","367","3,938","28","9,276","5,744","1,445","569","1,510","8"
"10100","","死亡数【人】","2015000000","","2015年","00350","","60～64歳","","52,220","36,142","19,195","9,351","1,172","6,368","56","16,078","10,084","1,895","1,559","2,523","17"
"10100","","死亡数【人】","2015000000","","2015年","00360","","65～69歳","","88,289","61,425","37,544","10,760","3,209","9,834","78","26,864","15,963","2,618","4,439","3,824","20"
"10100","","死亡数【人】","2015000000","","2015年","00370","","70～74歳","","114,331","76,918","53,031","7,998","6,403","9,412","74","37,413","20,197","2,713","10,138","4,341","24"
"10100","","死亡数【人】","2015000000","","2015年","00380","","75～79歳","","153,472","96,968","70,711","5,707","12,556","7,947","47","56,504","24,324","3,590","23,668","4,898","24"
"10100","","死亡数【人】","2015000000","","2015年","00400","","80～84歳","","222,464","126,763","92,759","3,889","24,374","5,702","39","95,701","28,289","5,878","55,617","5,881","36"
"10100","","死亡数【人】","2015000000","","2015年","00410","","85～89歳","","256,269","120,815","80,376","2,001","35,560","2,862","16","135,454","21,275","7,685","100,001","6,439","54"
"10100","","死亡数【人】","2015000000","","2015年","00420","","90～94歳","","197,186","64,599","34,985","677","27,947","973","17","132,587","7,396","6,069","113,787","5,282","53"
"10100","","死亡数【人】","2015000000","","2015年","00430","","95～99歳","","90,731","19,917","7,688","161","11,814","250","4","70,814","936","2,398","65,227","2,221","32"
"10100","","死亡数【人】","2015000000","","2015年","00440","","100歳以上","","24,825","3,743","792","31","2,881","38","1","21,082","68","615","19,835","560","4"
