year,sex,age,state,value
2000,female,15-19,M,31216.0
2000,female,15-19,W,125.0
2000,female,15-19,V,1566.0
2000,female,20-24,S,3618109.0
2000,female,20-24,M,466018.0
2000,female,20-24,W,1069.0
2000,female,20-24,V,27518.0
2000,female,25-29,S,2603571.0
2000,female,25-29,M,2099428.0
2000,female,25-29,W,3935.0
2000,female,25-29,V,114527.0
2000,female,30-34,S,1152328.0
2000,female,30-34,M,2989254.0
2000,female,30-34,W,9961.0
2000,female,30-34,V,183265.0
2000,female,35-39,S,555176.0
2000,female,35-39,M,3180969.0
2000,female,35-39,W,21953.0
2000,female,35-39,V,224628.0
2000,female,40-44,S,332655.0
2000,female,40-44,M,3227728.0
2000,female,40-44,W,44707.0
2000,female,40-44,V,243002.0
2000,female,45-49,S,278868.0
2000,female,45-49,M,3723995.0
2000,female,45-49,W,102392.0
2000,female,45-49,V,311019.0
2000,female,50-54,S,276883.0
2000,female,50-54,M,4309231.0
2000,female,50-54,W,220934.0
2000,female,50-54,V,383260.0
2000,female,55-59,S,190348.0
2000,female,55-59,M,3570579.0
2000,female,55-59,W,359817.0
2000,female,55-59,V,284249.0
2000,female,60-64,S,152497.0
2000,female,60-64,M,3018610.0
2000,female,60-64,W,570005.0
2000,female,60-64,V,207806.0
2000,female,65-69,S,146921.0
2000,female,65-69,M,2540546.0
2000,female,65-69,W,861025.0
2000,female,65-69,V,160369.0
2000,female,70-74,S,127998.0
2000,female,70-74,M,1812462.0
2000,female,70-74,W,1125820.0
2000,female,70-74,V,125471.0
2000,female,75-79,S,81393.0
2000,female,75-79,M,978129.0
2000,female,75-79,W,1337988.0
2000,female,75-79,V,86949.0
2000,female,80+,S,63238.0
2000,female,80+,M,487240.0
2000,female,80+,W,2572828.0
2000,female,80+,V,74130.0
2005,male,15-19,S,3360961.0
2005,male,15-19,M,11599.0
2005,male,15-19,W,170.0
2005,male,15-19,V,567.0
2005,male,20-24,S,3508621.0
2005,male,20-24,M,233821.0
2005,male,20-24,W,666.0
2005,male,20-24,V,11054.0
2005,male,25-29,S,2998565.0
2005,male,25-29,M,1151706.0
2005,male,25-29,W,1164.0
2005,male,25-29,V,45927.0
2005,male,30-34,S,2322140.0
2005,male,30-34,M,2494678.0
2005,male,30-34,W,2933.0
2005,male,30-34,V,110631.0
2005,male,35-39,S,1320943.0
2005,male,35-39,M,2760286.0
2005,male,35-39,W,5851.0
2005,male,35-39,V,153470.0
2005,male,40-44,S,895788.0
2005,male,40-44,M,2857606.0
2005,male,40-44,W,10922.0
2005,male,40-44,V,181966.0
2005,male,45-49,S,662971.0
2005,male,45-49,M,2897697.0
2005,male,45-49,W,20675.0
2005,male,45-49,V,194861.0
2005,male,50-54,S,615173.0
2005,male,50-54,M,3382617.0
2005,male,50-54,W,47034.0
2005,male,50-54,V,240383.0
2005,male,55-59,S,499406.0
2005,male,55-59,M,4086911.0
2005,male,55-59,W,93966.0
2005,male,55-59,V,287185.0
2005,male,60-64,S,241618.0
2005,male,60-64,M,3486684.0
2005,male,60-64,W,132493.0
2005,male,60-64,V,211580.0
2005,male,65-69,S,131834.0
2005,male,65-69,M,3022549.0
2005,male,65-69,W,177943.0
2005,male,65-69,V,147361.0
2005,male,70-74,S,72734.0
2005,male,70-74,M,2582480.0
2005,male,70-74,W,239345.0
2005,male,70-74,V,90510.0
2005,male,75-79,S,35043.0
2005,male,75-79,M,1857719.0
2005,male,75-79,W,277127.0
2005,male,75-79,V,43609.0
2005,male,80+,S,20064.0
2005,male,80+,M,1434128.0
2005,male,80+,W,504982.0
2005,male,80+,V,24941.0
2005,female,15-19,S,3167568.0
2005,female,15-19,M,25296.0
2005,female,15-19,W,143.0
2005,female,15-19,V,1693.0
2005,female,20-24,S,3189283.0
2005,female,20-24,M,373193.0
2005,female,20-24,W,859.0
2005,female,20-24,V,30685.0
2005,female,25-29,S,2408810.0
2005,female,25-29,M,1559535.0
2005,female,25-29,W,2810.0
2005,female,25-29,V,106578.0
2005,female,30-34,S,1541338.0
2005,female,30-34,M,3025065.0
2005,female,30-34,W,9174.0
2005,female,30-34,V,238537.0
2005,female,35-39,S,796531.0
2005,female,35-39,M,3135144.0
2005,female,35-39,W,19888.0
2005,female,35-39,V,297560.0
2005,female,40-44,S,484119.0
2005,female,40-44,M,3110749.0
2005,female,40-44,W,39699.0
2005,female,40-44,V,320315.0
2005,female,45-49,S,316596.0
2005,female,45-49,M,3107818.0
2005,female,45-49,W,75483.0
2005,female,45-49,V,312315.0
2005,female,50-54,S,270777.0
2005,female,50-54,M,3572487.0
2005,female,50-54,W,161597.0
2005,female,50-54,V,360110.0
2005,female,55-59,S,269439.0
2005,female,55-59,M,4102845.0
2005,female,55-59,W,334036.0
2005,female,55-59,V,413674.0
2005,female,60-64,S,185392.0
2005,female,60-64,M,3340909.0
2005,female,60-64,W,520731.0
2005,female,60-64,V,293915.0
2005,female,65-69,S,147348.0
2005,female,65-69,M,2706828.0
2005,female,65-69,W,780515.0
2005,female,65-69,V,205351.0
2005,female,70-74,S,138908.0
2005,female,70-74,M,2133266.0
2005,female,70-74,W,1127505.0
2005,female,70-74,V,150004.0
2005,female,75-79,S,117661.0
2005,female,75-79,M,1351519.0
2005,female,75-79,W,1381373.0
2005,female,75-79,V,111167.0
2005,female,80+,S,112906.0
2005,female,80+,M,778020.0
2005,female,80+,W,3206587.0
2005,female,80+,V,115496.0
2010,male,15-19,S,3079593.0
2010,male,15-19,M,9775.0
2010,male,15-19,W,183.0
2010,male,15-19,V,579.0
2010,male,20-24,S,2986237.0
2010,male,20-24,M,180627.0
2010,male,20-24,W,797.0
2010,male,20-24,V,8442.0
2010,male,25-29,S,2553724.0
2010,male,25-29,M,965873.0
2010,male,25-29,W,1019.0
2010,male,25-29,V,38250.0
2010,male,30-34,S,1941000.0
2010,male,30-34,M,2069073.0
2010,male,30-34,W,2278.0
2010,male,30-34,V,89791.0
2010,male,35-39,S,1721222.0
2010,male,35-39,M,2940178.0
2010,male,35-39,W,5755.0
2010,male,35-39,V,165569.0
2010,male,40-44,S,1230946.0
2010,male,40-44,M,2855463.0
2010,male,40-44,W,10264.0
2010,male,40-44,V,206118.0
2010,male,45-49,S,887283.0
2010,male,45-49,M,2816301.0
2010,male,45-49,W,18099.0
2010,male,45-49,V,228786.0
2010,male,50-54,S,667268.0
2010,male,50-54,M,2811756.0
2010,male,50-54,W,32723.0
2010,male,50-54,V,234749.0
2010,male,55-59,S,619273.0
2010,male,55-59,M,3258897.0
2010,male,55-59,W,69975.0
2010,male,55-59,V,269163.0
2010,male,60-64,S,500374.0
2010,male,60-64,M,3902181.0
2010,male,60-64,W,135940.0
2010,male,60-64,V,306732.0
2010,male,65-69,S,235184.0
2010,male,65-69,M,3240554.0
2010,male,65-69,W,180384.0
2010,male,65-69,V,207284.0
2010,male,70-74,S,120087.0
2010,male,70-74,M,2697240.0
2010,male,70-74,W,229984.0
2010,male,70-74,V,132496.0
2010,male,75-79,S,60841.0
2010,male,75-79,M,2127983.0
2010,male,75-79,W,286851.0
2010,male,75-79,V,71521.0
2010,male,80+,S,36445.0
2010,male,80+,M,1983185.0
2010,male,80+,W,633579.0
2010,male,80+,V,39894.0
2010,female,15-19,S,2921464.0
2010,female,15-19,M,17234.0
2010,female,15-19,W,269.0
2010,female,15-19,V,1386.0
2010,female,20-24,S,2776114.0
2010,female,20-24,M,294389.0
2010,female,20-24,W,1535.0
2010,female,20-24,V,24780.0
2010,female,25-29,S,2121465.0
2010,female,25-29,M,1303214.0
2010,female,25-29,W,2673.0
2010,female,25-29,V,89171.0
2010,female,30-34,S,1396332.0
2010,female,30-34,M,2460055.0
2010,female,30-34,W,6558.0
2010,female,30-34,V,181535.0
2010,female,35-39,S,1097468.0
2010,female,35-39,M,3317927.0
2010,female,35-39,W,17238.0
2010,female,35-39,V,322483.0
2010,female,40-44,S,741256.0
2010,female,40-44,M,3124351.0
2010,female,40-44,W,33873.0
2010,female,40-44,V,368420.0
2010,female,45-49,S,495123.0
2010,female,45-49,M,3011616.0
2010,female,45-49,W,64380.0
2010,female,45-49,V,372758.0
2010,female,50-54,S,328540.0
2010,female,50-54,M,2993131.0
2010,female,50-54,W,117368.0
2010,female,50-54,V,348024.0
2010,female,55-59,S,281533.0
2010,female,55-59,M,3419369.0
2010,female,55-59,W,242217.0
2010,female,55-59,V,381432.0
2010,female,60-64,S,278741.0
2010,female,60-64,M,3868281.0
2010,female,60-64,W,483457.0
2010,female,60-64,V,422608.0
2010,female,65-69,S,190385.0
2010,female,65-69,M,3031887.0
2010,female,65-69,W,716673.0
2010,female,65-69,V,286393.0
2010,female,70-74,S,147580.0
2010,female,70-74,M,2307623.0
2010,female,70-74,W,1025903.0
2010,female,70-74,V,191394.0
2010,female,75-79,S,132950.0
2010,female,75-79,M,1624296.0
2010,female,75-79,W,1396994.0
2010,female,75-79,V,131938.0
2010,female,80+,S,181504.0
2010,female,80+,M,1153303.0
2010,female,80+,W,3691563.0
2010,female,80+,V,160887.0
2015,male,15-19,S,3101344.0
2015,male,15-19,M,10585.0
2015,male,15-19,W,417.0
2015,male,15-19,V,1038.0
2015,male,20-24,S,2996972.0
2015,male,20-24,M,140140.0
2015,male,20-24,W,712.0
2015,male,20-24,V,6922.0
2015,male,25-29,S,2495913.0
2015,male,25-29,M,816584.0
2015,male,25-29,W,936.0
2015,male,25-29,V,30762.0
2015,male,30-34,S,1867824.0
2015,male,30-34,M,1804161.0
2015,male,30-34,W,1957.0
2015,male,30-34,V,80055.0
2015,male,35-39,S,1592934.0
2015,male,35-39,M,2527727.0
2015,male,35-39,W,4604.0
2015,male,35-39,V,142425.0
2015,male,40-44,S,1589146.0
2015,male,40-44,M,3153198.0
2015,male,40-44,W,10309.0
2015,male,40-44,V,233579.0
2015,male,45-49,S,1212253.0
2015,male,45-49,M,2916273.0
2015,male,45-49,W,17545.0
2015,male,45-49,V,270232.0
2015,male,50-54,S,888536.0
2015,male,50-54,M,2817628.0
2015,male,50-54,W,30200.0
2015,male,50-54,V,287532.0
2015,male,55-59,S,668289.0
2015,male,55-59,M,2776200.0
2015,male,55-59,W,52527.0
2015,male,55-59,V,279888.0
2015,male,60-64,S,621264.0
2015,male,60-64,M,3165611.0
2015,male,60-64,W,108698.0
2015,male,60-64,V,313187.0
2015,male,65-69,S,488059.0
2015,male,65-69,M,3699164.0
2015,male,65-69,W,199680.0
2015,male,65-69,V,331466.0
2015,male,70-74,S,216931.0
2015,male,70-74,M,2950325.0
2015,male,70-74,W,248778.0
2015,male,70-74,V,203639.0
2015,male,75-79,S,101760.0
2015,male,75-79,M,2299348.0
2015,male,75-79,W,297884.0
2015,male,75-79,V,115381.0
2015,male,80+,S,63809.0
2015,male,80+,M,2552416.0
2015,male,80+,W,800032.0
2015,male,80+,V,69856.0
2015,female,15-19,S,2928437.0
2015,female,15-19,M,15510.0
2015,female,15-19,W,416.0
2015,female,15-19,V,1454.0
2015,female,20-24,S,2742575.0
2015,female,20-24,M,226333.0
2015,female,20-24,W,1126.0
2015,female,20-24,V,18250.0
2015,female,25-29,S,2029270.0
2015,female,25-29,M,1109787.0
2015,female,25-29,W,1760.0
2015,female,25-29,V,70593.0
2015,female,30-34,S,1338475.0
2015,female,30-34,M,2157129.0
2015,female,30-34,W,4758.0
2015,female,30-34,V,152993.0
2015,female,35-39,S,1057953.0
2015,female,35-39,M,2832499.0
2015,female,35-39,W,12043.0
2015,female,35-39,V,252821.0
2015,female,40-44,S,999373.0
2015,female,40-44,M,3425625.0
2015,female,40-44,W,29502.0
2015,female,40-44,V,409605.0
2015,female,45-49,S,744051.0
2015,female,45-49,M,3106999.0
2015,female,45-49,W,55111.0
2015,female,45-49,V,440221.0
2015,female,50-54,S,505755.0
2015,female,50-54,M,2960845.0
2015,female,50-54,W,101305.0
2015,female,50-54,V,428684.0
2015,female,55-59,S,336012.0
2015,female,55-59,M,2914997.0
2015,female,55-59,W,181058.0
2015,female,55-59,V,383403.0
2015,female,60-64,S,287112.0
2015,female,60-64,M,3277239.0
2015,female,60-64,W,368088.0
2015,female,60-64,V,408823.0
2015,female,65-69,S,280669.0
2015,female,65-69,M,3599621.0
2015,female,65-69,W,710294.0
2015,female,65-69,V,437973.0
2015,female,70-74,S,190048.0
2015,female,70-74,M,2669830.0
2015,female,70-74,W,1009318.0
2015,female,70-74,V,282712.0
2015,female,75-79,S,143408.0
2015,female,75-79,M,1839205.0
2015,female,75-79,W,1364938.0
2015,female,75-79,V,176792.0
2015,female,80+,S,246625.0
2015,female,80+,M,1565085.0
2015,female,80+,W,4427296.0
2015,female,80+,V,207664.0
2020,male,15-19,S,2918917.0
2020,male,15-19,M,7438.0
2020,male,15-19,W,375.0
2020,male,15-19,V,888.0
2020,male,20-24,S,3095077.0
2020,male,20-24,M,131245.0
2020,male,20-24,W,756.0
2020,male,20-24,V,6916.0
2020,male,25-29,S,2505473.0
2020,male,25-29,M,744487.0
2020,male,25-29,W,886.0
2020,male,25-29,V,28303.0
2020,male,30-34,S,1776898.0
2020,male,30-34,M,1583104.0
2020,male,30-34,W,1515.0
2020,male,30-34,V,69733.0
2020,male,35-39,S,1463512.0
2020,male,35-39,M,2213585.0
2020,male,35-39,W,3726.0
2020,male,35-39,V,125129.0
2020,male,40-44,S,1385680.0
2020,male,40-44,M,2713344.0
2020,male,40-44,W,8064.0
2020,male,40-44,V,191587.0
2020,male,45-49,S,1491312.0
2020,male,45-49,M,3195408.0
2020,male,45-49,W,18016.0
2020,male,45-49,V,289160.0
2020,male,50-54,S,1170416.0
2020,male,50-54,M,2878505.0
2020,male,50-54,W,28377.0
2020,male,50-54,V,317103.0
2020,male,55-59,S,858369.0
2020,male,55-59,M,2743267.0
2020,male,55-59,W,46720.0
2020,male,55-59,V,318544.0
2020,male,60-64,S,636443.0
2020,male,60-64,M,2664017.0
2020,male,60-64,W,77638.0
2020,male,60-64,V,298644.0
2020,male,65-69,S,565078.0
2020,male,65-69,M,2980540.0
2020,male,65-69,W,148553.0
2020,male,65-69,V,305171.0
2020,male,70-74,S,415398.0
2020,male,70-74,M,3367905.0
2020,male,70-74,W,259903.0
2020,male,70-74,V,293717.0
2020,male,75-79,S,163465.0
2020,male,75-79,M,2527079.0
2020,male,75-79,W,298425.0
2020,male,75-79,V,157214.0
2020,male,80+,S,98134.0
2020,male,80+,M,3048493.0
2020,male,80+,W,902039.0
2020,male,80+,V,109854.0
2020,female,15-19,S,2767345.0
2020,female,15-19,M,9802.0
2020,female,15-19,W,439.0
2020,female,15-19,V,1102.0
2020,female,20-24,S,2869517.0
2020,female,20-24,M,200384.0
2020,female,20-24,W,1153.0
2020,female,20-24,V,14911.0
2020,female,25-29,S,2041557.0
2020,female,25-29,M,1003036.0
2020,female,25-29,W,1633.0
2020,female,25-29,V,58776.0
2020,female,30-34,S,1265092.0
2020,female,30-34,M,1885313.0
2020,female,30-34,W,3574.0
2020,female,30-34,V,128544.0
2020,female,35-39,S,965954.0
2020,female,35-39,M,2501549.0
2020,female,35-39,W,9106.0
2020,female,35-39,V,215814.0
2020,female,40-44,S,891023.0
2020,female,40-44,M,2945101.0
2020,female,40-44,W,20878.0
2020,female,40-44,V,320567.0
2020,female,45-49,S,933894.0
2020,female,45-49,M,3410178.0
2020,female,45-49,W,48727.0
2020,female,45-49,V,481759.0
2020,female,50-54,S,714717.0
2020,female,50-54,M,3048273.0
2020,female,50-54,W,85715.0
2020,female,50-54,V,494973.0
2020,female,55-59,S,486147.0
2020,female,55-59,M,2873109.0
2020,female,55-59,W,152556.0
2020,female,55-59,V,461420.0
2020,female,60-64,S,321325.0
2020,female,60-64,M,2781435.0
2020,female,60-64,W,265425.0
2020,female,60-64,V,397465.0
2020,female,65-69,S,270297.0
2020,female,65-69,M,3042885.0
2020,female,65-69,W,518460.0
2020,female,65-69,V,405290.0
2020,female,70-74,S,262094.0
2020,female,70-74,M,3198652.0
2020,female,70-74,W,974576.0
2020,female,70-74,V,416305.0
2020,female,75-79,S,173434.0
2020,female,75-79,M,2170775.0
2020,female,75-79,W,1319063.0
2020,female,75-79,V,255170.0
2020,female,80+,S,283508.0
2020,female,80+,M,1947555.0
2020,female,80+,W,4870573.0
2020,female,80+,V,277027.0
